min;max;sho01
0,009857049;0,024915475;0,010600525
0,009857049;0,024915475;0,010600111
0,009857049;0,024915475;0,0106001
0,009857049;0,024915475;0,010600063
0,009857049;0,024915475;0,01059869
0,009857049;0,024915475;0,010598389
0,009857049;0,024915475;0,010597557
0,009857049;0,024915475;0,010597393
0,009857049;0,024915475;0,010596299
0,009857049;0,024915475;0,010595624
0,009857049;0,024915475;0,010595295
0,009857049;0,024915475;0,010594003
0,009857049;0,024915475;0,010593714
0,009857049;0,024915475;0,010593572
0,009857049;0,024915475;0,010593288
0,009857049;0,024915475;0,010592888
0,009857049;0,024915475;0,010592844
0,009857049;0,024915475;0,010592732
0,009857049;0,024915475;0,010592401
0,009857049;0,024915475;0,010591922
0,009857049;0,024915475;0,010591622
0,009857049;0,024915475;0,010591377
0,009857049;0,024915475;0,010591335
0,009857049;0,024915475;0,010590646
0,009857049;0,024915475;0,01059064
0,009857049;0,024915475;0,01059062
0,009857049;0,024771455;0,010589777
0,009857049;0,024771455;0,010589739
0,009857049;0,024771455;0,010589564
0,009857049;0,024771455;0,010589162
0,009857049;0,024771455;0,010588827
0,009857049;0,024771455;0,0105882
0,009857049;0,024771455;0,010588179
0,009857049;0,024771455;0,010588064
0,009857049;0,024771455;0,010587958
0,009857049;0,024771455;0,010587742
0,009857049;0,024771455;0,010587136
0,009857049;0,024771455;0,010587074
0,009857049;0,024771455;0,010586552
0,009857049;0,024771455;0,010585255
0,009857049;0,024771455;0,010585081
0,009857049;0,024771455;0,010582915
0,009857049;0,024771455;0,010582903
0,009857049;0,024771455;0,010582658
0,009857049;0,024771455;0,010581655
0,009857049;0,024771455;0,010581444
0,009857049;0,024771455;0,010581166
0,009857049;0,024771455;0,010580567
0,009857049;0,024771455;0,010580503
0,009857049;0,024771455;0,010579963
0,009857049;0,024771455;0,01057981
0,009857049;0,024771455;0,010579104
0,009857049;0,024771455;0,010578173
0,009857049;0,024771455;0,010577749
0,009857049;0,024771455;0,010576862
0,009857049;0,024771455;0,010576376
0,009857049;0,024771455;0,010574634
0,009857049;0,024771455;0,010574053
0,009857049;0,024771455;0,010573568
0,009857049;0,024771455;0,010572942
0,009857049;0,024771455;0,010572721
0,009857049;0,024771455;0,010572356
0,009857049;0,024771455;0,010571834
0,009857049;0,024771455;0,010571637
0,009857049;0,024771455;0,010571457
0,009857049;0,024771455;0,010570727
0,009857049;0,024771455;0,010570648
0,009857049;0,024771455;0,010570279
0,009857049;0,024771455;0,010570253
0,009857049;0,024771455;0,01056953
0,009857049;0,024771455;0,0105694
0,009857049;0,024771455;0,010569316
0,009857049;0,024771455;0,01056921
0,009857049;0,024771455;0,010568806
0,009857049;0,024771455;0,010568571
0,009857049;0,024771455;0,010568204
0,009857049;0,024771455;0,010568117
0,009857049;0,024771455;0,010567961
0,009857049;0,024771455;0,010567752
0,009857049;0,024771455;0,010567516
0,009857049;0,024771455;0,010567375
0,009857049;0,024771455;0,010567261
0,009857049;0,024771455;0,010566934
0,009857049;0,024771455;0,010565236
0,009857049;0,024771455;0,010565047
0,009857049;0,024771455;0,010564556
0,009857049;0,024771455;0,010564267
0,009857049;0,024771455;0,010564131
0,009857049;0,024771455;0,010564081
0,009857049;0,024771455;0,01056383
0,009857049;0,024771455;0,010563739
0,009857049;0,024771455;0,010563191
0,009857049;0,024771455;0,010562789
0,009857049;0,024771455;0,010562358
0,009857049;0,024771455;0,010562261
0,009857049;0,024771455;0,010561682
0,009857049;0,024771455;0,010560879
0,009857049;0,024771455;0,010560574
0,009857049;0,024771455;0,010560423
0,009857049;0,024771455;0,010560149
0,009857049;0,024771455;0,010559918
0,009857049;0,024771455;0,010559914
0,009857049;0,024771455;0,01055962
0,009857049;0,024771455;0,010558162
0,009857049;0,024771455;0,010557602
0,009857049;0,024771455;0,01055756
0,009857049;0,024771455;0,010556774
0,009857049;0,024771455;0,010556079
0,009857049;0,024771455;0,010555166
0,009857049;0,024771455;0,010554408
0,009857049;0,024771455;0,010554163
0,009857049;0,024771455;0,010554016
0,009857049;0,024771455;0,010552783
0,009857049;0,024771455;0,010551799
0,009857049;0,024771455;0,010551638
0,009857049;0,024771455;0,010551302
0,009857049;0,024771455;0,010551239
0,009857049;0,024771455;0,010551228
0,009857049;0,024627434;0,010550894
0,009857049;0,024627434;0,010550661
0,009857049;0,024627434;0,010550299
0,009857049;0,024627434;0,01055001
0,009857049;0,024627434;0,010549792
0,009857049;0,024627434;0,010549203
0,009857049;0,024627434;0,010548738
0,009857049;0,024627434;0,010548635
0,009857049;0,024627434;0,010548325
0,009857049;0,024627434;0,010547757
0,009857049;0,024627434;0,010547467
0,009857049;0,024627434;0,010547431
0,009857049;0,024627434;0,010547139
0,009857049;0,024627434;0,010546874
0,009857049;0,024627434;0,010546409
0,009857049;0,024627434;0,010545583
0,009857049;0,024627434;0,010545508
0,009857049;0,024627434;0,010544797
0,009857049;0,024627434;0,010544523
0,009857049;0,024627434;0,010544522
0,009857049;0,024627434;0,010544029
0,009857049;0,024627434;0,010543363
0,009857049;0,024627434;0,010542877
0,009857049;0,024627434;0,010542554
0,009857049;0,024627434;0,010542541
0,009857049;0,024627434;0,010542369
0,009857049;0,024627434;0,010542114
0,009857049;0,024627434;0,010541607
0,009857049;0,024627434;0,010540932
0,009857049;0,024627434;0,010540749
0,009857049;0,024627434;0,010540666
0,009857049;0,024627434;0,010540564
0,009857049;0,024627434;0,010539866
0,009857049;0,024627434;0,010539803
0,009857049;0,024627434;0,010539378
0,009857049;0,024627434;0,010539268
0,009857049;0,024627434;0,010539199
0,009857049;0,024627434;0,010538777
0,009857049;0,024627434;0,010538604
0,009857049;0,024627434;0,010538287
0,009857049;0,024627434;0,010538243
0,009857049;0,024627434;0,010537835
0,009857049;0,024627434;0,010537774
0,009857049;0,024627434;0,010537118
0,009857049;0,024627434;0,010536324
0,009857049;0,024627434;0,010535792
0,009857049;0,024627434;0,010535143
0,009857049;0,024627434;0,010535034
0,009857049;0,024627434;0,010535004
0,009857049;0,024627434;0,010534342
0,009857049;0,024627434;0,010534168
0,009857049;0,024627434;0,010534107
0,009857049;0,024627434;0,010534077
0,009857049;0,024627434;0,010533685
0,009857049;0,024627434;0,010533334
0,009857049;0,024627434;0,010533267
0,009857049;0,024627434;0,010532579
0,009857049;0,024627434;0,010532454
0,009857049;0,024627434;0,010532129
0,009857049;0,024627434;0,010532067
0,009857049;0,024627434;0,010530479
0,009857049;0,024627434;0,010530305
0,009857049;0,024627434;0,010530088
0,009857049;0,024627434;0,01053004
0,009857049;0,024627434;0,010529927
0,009857049;0,024627434;0,010529777
0,009857049;0,024627434;0,010529247
0,009857049;0,024627434;0,010528795
0,009857049;0,024627434;0,01052814
0,009857049;0,024627434;0,010527183
0,009857049;0,024627434;0,010527102
0,009857049;0,024627434;0,010527086
0,009857049;0,024627434;0,010526034
0,009857049;0,024627434;0,010526011
0,009590642;0,024627434;0,010525153
0,009590642;0,024627434;0,010524867
0,009590642;0,024627434;0,010524395
0,009590642;0,024627434;0,010524269
0,009590642;0,024483414;0,010522628
0,009590642;0,024483414;0,010522521
0,009590642;0,024483414;0,010522158
0,009590642;0,024483414;0,010522136
0,009590642;0,024483414;0,010521794
0,009590642;0,024483414;0,010521191
0,009590642;0,024483414;0,010520595
0,009590642;0,024483414;0,010520551
0,009590642;0,024483414;0,010520119
0,009590642;0,024483414;0,010518678
0,009590642;0,024483414;0,010517652
0,009590642;0,024483414;0,010517419
0,009590642;0,024483414;0,01051718
0,009590642;0,024483414;0,010516012
0,009590642;0,024483414;0,010515902
0,009590642;0,024483414;0,010515788
0,009590642;0,024483414;0,010515743
0,009590642;0,024483414;0,01051568
0,009590642;0,024483414;0,010515637
0,009590642;0,024483414;0,010515619
0,009590642;0,024483414;0,010515596
0,009590642;0,024483414;0,01051552
0,009590642;0,024483414;0,010515473
0,009590642;0,024483414;0,010514253
0,009590642;0,024483414;0,010513952
0,009590642;0,024483414;0,010513528
0,009590642;0,024483414;0,010513351
0,009590642;0,024483414;0,010513107
0,009590642;0,024483414;0,010513019
0,009590642;0,024483414;0,010512926
0,009590642;0,024483414;0,010512598
0,009590642;0,024483414;0,010512478
0,009590642;0,024483414;0,010511986
0,009590642;0,024483414;0,01051156
0,009590642;0,024483414;0,010511428
0,009590642;0,024483414;0,010510662
0,009590642;0,024483414;0,010510614
0,009590642;0,024483414;0,010510176
0,009590642;0,024483414;0,010509718
0,009590642;0,024483414;0,010509566
0,009590642;0,024483414;0,010509369
0,009590642;0,024483414;0,010509329
0,009590642;0,024483414;0,010509158
0,009590642;0,024483414;0,010508163
0,009590642;0,024483414;0,010508004
0,009590642;0,024483414;0,010507882
0,009590642;0,024483414;0,010507815
0,009590642;0,024483414;0,010507684
0,009590642;0,024483414;0,01050708
0,009590642;0,024483414;0,010507039
0,009590642;0,024483414;0,010506327
0,009590642;0,024483414;0,010505798
0,009590642;0,024483414;0,010505659
0,009590642;0,024483414;0,010505603
0,009590642;0,024483414;0,010504743
0,009590642;0,024483414;0,010504293
0,009590642;0,024483414;0,010503692
0,009590642;0,024483414;0,010503298
0,009590642;0,024483414;0,010503205
0,009590642;0,024483414;0,010503001
0,009590642;0,024483414;0,010502891
0,009590642;0,024483414;0,010502485
0,009254975;0,024483414;0,010502302
0,009254975;0,024483414;0,010502261
0,009254975;0,024483414;0,010502083
0,009254975;0,024483414;0,010501852
0,009254975;0,024483414;0,010501552
0,009254975;0,024483414;0,010501341
0,009254975;0,024483414;0,010501132
0,009254975;0,024483414;0,010500627
0,009254975;0,024483414;0,010500265
0,009254975;0,024483414;0,010499744
0,009254975;0,024483414;0,010499708
0,009254975;0,024483414;0,010498866
0,009254975;0,024483414;0,010497766
0,009254975;0,024483414;0,010497591
0,009254975;0,024483414;0,010497079
0,009254975;0,024483414;0,010496997
0,009254975;0,024483414;0,01049699
0,009254975;0,024483414;0,010496783
0,009254975;0,024483414;0,010496407
0,009254975;0,024483414;0,010496306
0,009254975;0,024483414;0,010495634
0,009254975;0,024483414;0,01049561
0,009254975;0,024483414;0,010495561
0,009254975;0,024483414;0,01049512
0,009254975;0,024483414;0,010494788
0,009254975;0,024483414;0,010494769
0,009254975;0,024483414;0,010494287
0,009254975;0,024483414;0,010493304
0,009254975;0,024483414;0,010493282
0,009254975;0,024483414;0,010493258
0,009254975;0,024483414;0,010492991
0,009254975;0,024483414;0,010492734
0,009254975;0,024483414;0,010492705
0,009254975;0,024483414;0,01049264
0,009254975;0,024483414;0,01049236
0,009254975;0,024483414;0,01049225
0,009254975;0,024483414;0,010491592
0,009254975;0,024339394;0,010491454
0,009254975;0,024339394;0,010491452
0,009254975;0,024339394;0,010490866
0,009254975;0,024339394;0,01049056
0,009254975;0,024339394;0,01049051
0,009254975;0,024339394;0,010490496
0,009254975;0,024339394;0,010490344
0,009254975;0,024339394;0,010490214
0,009254975;0,024339394;0,010489863
0,009254975;0,024339394;0,010489433
0,009254975;0,024339394;0,010489377
0,009254975;0,024339394;0,01048869
0,009254975;0,024339394;0,010488534
0,009254975;0,024339394;0,010488464
0,009254975;0,024339394;0,010488356
0,009254975;0,024339394;0,010488258
0,009254975;0,024339394;0,010488186
0,009254975;0,024339394;0,010488156
0,009254975;0,024339394;0,010488034
0,009254975;0,024339394;0,010487641
0,009254975;0,024339394;0,010487536
0,009254975;0,024339394;0,010487254
0,009254975;0,024339394;0,010487075
0,009254975;0,024339394;0,010486507
0,009254975;0,024339394;0,010486311
0,009254975;0,024339394;0,010486149
0,009254975;0,024339394;0,010485603
0,009254975;0,024339394;0,010484572
0,009254975;0,024339394;0,010484127
0,009254975;0,024339394;0,010483302
0,009254975;0,024339394;0,010482982
0,009254975;0,024339394;0,010482876
0,009254975;0,024339394;0,010482806
0,009254975;0,024339394;0,010482612
0,009254975;0,024339394;0,010481829
0,009254975;0,024339394;0,010481514
0,009254975;0,024339394;0,01048137
0,009254975;0,024339394;0,010481296
0,009254975;0,024339394;0,010480958
0,009254975;0,024339394;0,010479473
0,009254975;0,024339394;0,010479092
0,009254975;0,024339394;0,010478653
0,009254975;0,024339394;0,010478606
0,009254975;0,024339394;0,010478367
0,009254975;0,024339394;0,010477766
0,009254975;0,024339394;0,010477536
0,009254975;0,024339394;0,010477376
0,009254975;0,024339394;0,010476422
0,009254975;0,024339394;0,0104756
0,009254975;0,024339394;0,01047554
0,009254975;0,024339394;0,01047536
0,009254975;0,024339394;0,010474987
0,009254975;0,024339394;0,010474339
0,009254975;0,024339394;0,010474113
0,009254975;0,024339394;0,010474032
0,009254975;0,024339394;0,010473712
0,009254975;0,024339394;0,010473069
0,009254975;0,024339394;0,01047292
0,009254975;0,024339394;0,010472886
0,009254975;0,024339394;0,010472839
0,009254975;0,024339394;0,010472751
0,009254975;0,024339394;0,010472382
0,009254975;0,024339394;0,0104721
0,009254975;0,024339394;0,0104721
0,009254975;0,024339394;0,010471991
0,009254975;0,024339394;0,010470923
0,009254975;0,024339394;0,010470883
0,009254975;0,024339394;0,010470798
0,009254975;0,024339394;0,010470663
0,009254975;0,024339394;0,01047065
0,009254975;0,024339394;0,010470033
0,009254975;0,024339394;0,010469974
0,009254975;0,024339394;0,010469738
0,009254975;0,024339394;0,010469539
0,009254975;0,024339394;0,010469527
0,009254975;0,024339394;0,01046942
0,009254975;0,024339394;0,010469252
0,009254975;0,024339394;0,010469148
0,009254975;0,024339394;0,010469046
0,009254975;0,024339394;0,010468693
0,009254975;0,024339394;0,010468004
0,009254975;0,024339394;0,010466782
0,009254975;0,024339394;0,010466668
0,009254975;0,024339394;0,010466574
0,009254975;0,024339394;0,010466487
0,009254975;0,024339394;0,010466338
0,009254975;0,024339394;0,010465341
0,009254975;0,024339394;0,010465226
0,009254975;0,024339394;0,01046474
0,009254975;0,024339394;0,010464529
0,009254975;0,024339394;0,010464408
0,009254975;0,024339394;0,010463601
0,009254975;0,024339394;0,010463514
0,009254975;0,024339394;0,010463214
0,009254975;0,024339394;0,010462849
0,009254975;0,024339394;0,010462544
0,009254975;0,024339394;0,010459534
0,009254975;0,024339394;0,010458779
0,009254975;0,024339394;0,010458662
0,009254975;0,024339394;0,010458172
0,009254975;0,024339394;0,010457999
0,009254975;0,024195559;0,010457307
0,009254975;0,024195559;0,010456733
0,009254975;0,024195559;0,010456711
0,009254975;0,024195559;0,010456667
0,009254975;0,024195559;0,010456548
0,009254975;0,024195559;0,010455798
0,009254975;0,024195559;0,010455379
0,009254975;0,024195559;0,010454892
0,009254975;0,024195559;0,010454331
0,009254975;0,024195559;0,010454316
0,009254975;0,024195559;0,010453828
0,009254975;0,024195559;0,010453674
0,009254975;0,024195559;0,010453455
0,009254975;0,024195559;0,010453374
0,009254975;0,024195559;0,010452938
0,009254975;0,024195559;0,010452908
0,009254975;0,024195559;0,010452789
0,009254975;0,024195559;0,010452115
0,009254975;0,024195559;0,010452095
0,009254975;0,024195559;0,010451943
0,009254975;0,024195559;0,010451451
0,009254975;0,024195559;0,010451289
0,009254975;0,024195559;0,010451249
0,009254975;0,024195559;0,010451163
0,009254975;0,024195559;0,010450469
0,009254975;0,024195559;0,010449792
0,009254975;0,024195559;0,010449734
0,009254975;0,024195559;0,010449701
0,009254975;0,024195559;0,01044948
0,009254975;0,024195559;0,010449456
0,009254975;0,024195559;0,010449048
0,009254975;0,024195559;0,010448887
0,009254975;0,024195559;0,010448664
0,009254975;0,024195559;0,01044864
0,009254975;0,024195559;0,010448484
0,009254975;0,024195559;0,010448002
0,009254975;0,024195559;0,010447761
0,009254975;0,024195559;0,010447173
0,009254975;0,024195559;0,010445539
0,009254975;0,024195559;0,010445196
0,009254975;0,024195559;0,01044481
0,009254975;0,024195559;0,010444496
0,009254975;0,024195559;0,010443946
0,009254975;0,024195559;0,010443876
0,009254975;0,024195559;0,010443496
0,009254975;0,024195559;0,010442993
0,009254975;0,024195559;0,010442839
0,009254975;0,024195559;0,010442353
0,009254975;0,024195559;0,010442152
0,009254975;0,024195559;0,010441963
0,009254975;0,024195559;0,01044187
0,009254975;0,024195559;0,010441675
0,009254975;0,024195559;0,010441073
0,009254975;0,024195559;0,010440394
0,009254975;0,024195559;0,010440079
0,009254975;0,024195559;0,010439399
0,009254975;0,024195559;0,010439248
0,009254975;0,024195559;0,010438904
0,009254975;0,024195559;0,01043852
0,009254975;0,024195559;0,010438468
0,009254975;0,024195559;0,010438411
0,009254975;0,024195559;0,010438219
0,009254975;0,024195559;0,010437817
0,009254975;0,024195559;0,010437545
0,009254975;0,024195559;0,01043714
0,009254975;0,024195559;0,010437006
0,009254975;0,024195559;0,010436694
0,009254975;0,024195559;0,01043649
0,009254975;0,024195559;0,010436326
0,009254975;0,024195559;0,010435848
0,009254975;0,024195559;0,010435648
0,009254975;0,024195559;0,01043456
0,009254975;0,024195559;0,010432586
0,009254975;0,024195559;0,01043236
0,009254975;0,024195559;0,010432326
0,009254975;0,024195559;0,01043204
0,009254975;0,024195559;0,010431836
0,009254975;0,024195559;0,010430763
0,009254975;0,024195559;0,01043034
0,009254975;0,024195559;0,010430202
0,009254975;0,024195559;0,010429989
0,009254975;0,024195559;0,010428895
0,009254975;0,024195559;0,010428664
0,009254975;0,024195559;0,010428486
0,009254975;0,024195559;0,010427088
0,009254975;0,024195559;0,010426976
0,009254975;0,024195559;0,010426754
0,009254975;0,024195559;0,01042654
0,009254975;0,024195559;0,010425808
0,009254975;0,024195559;0,010425524
0,009254975;0,024195559;0,01042505
0,009254975;0,024195559;0,010424847
0,009254975;0,024195559;0,010424664
0,009254975;0,024195559;0,010424624
0,009254975;0,024195559;0,010424598
0,009254975;0,024195559;0,010423923
0,009254975;0,024195559;0,010423883
0,009254975;0,024195559;0,010423244
0,009254975;0,024195559;0,01042316
0,009254975;0,024195559;0,010423042
0,009254975;0,024195559;0,010421363
0,009254975;0,024195559;0,010421258
0,009254975;0,024195559;0,010420954
0,009254975;0,024051354;0,010420745
0,009254975;0,024051354;0,010420644
0,009254975;0,024051354;0,010420443
0,009254975;0,024051354;0,010419989
0,009254975;0,024051354;0,010419657
0,009254975;0,024051354;0,010419177
0,009254975;0,024051354;0,010419165
0,009254975;0,024051354;0,01041914
0,009254975;0,024051354;0,010419117
0,009254975;0,024051354;0,010417579
0,009254975;0,024051354;0,010417421
0,009254975;0,024051354;0,010416923
0,009254975;0,024051354;0,01041613
0,009254975;0,024051354;0,010416077
0,009254975;0,024051354;0,010415709
0,009254975;0,024051354;0,010415527
0,009254975;0,024051354;0,010415236
0,009254975;0,024051354;0,010414829
0,009254975;0,024051354;0,010414822
0,009254975;0,024051354;0,010413732
0,009254975;0,024051354;0,010413724
0,009254975;0,024051354;0,010413562
0,009254975;0,024051354;0,010412688
0,009254975;0,024051354;0,010412522
0,009254975;0,024051354;0,010412435
0,009254975;0,024051354;0,010412422
0,009254975;0,024051354;0,010412196
0,009254975;0,024051354;0,010412124
0,009254975;0,024051354;0,010411423
0,009254975;0,024051354;0,010410879
0,009254975;0,024051354;0,010410784
0,009254975;0,024051354;0,010409773
0,009254975;0,024051354;0,010409334
0,009254975;0,024051354;0,010409075
0,009254975;0,024051354;0,010409029
0,009254975;0,024051354;0,010408908
0,009254975;0,024051354;0,010408888
0,009254975;0,024051354;0,010408308
0,009254975;0,024051354;0,010408082
0,009254975;0,024051354;0,010407912
0,009254975;0,024051354;0,010407861
0,009254975;0,024051354;0,010407712
0,009254975;0,024051354;0,01040761
0,009254975;0,024051354;0,010407528
0,009254975;0,024051354;0,010407193
0,009254975;0,024051354;0,010407002
0,009254975;0,024051354;0,0104065
0,009254975;0,024051354;0,010406116
0,009254975;0,024051354;0,010405062
0,009254975;0,024051354;0,010404644
0,009254975;0,024051354;0,010404554
0,009254975;0,024051354;0,010404119
0,009254975;0,024051354;0,010403147
0,009254975;0,024051354;0,010402811
0,009254975;0,024051354;0,010402684
0,009254975;0,024051354;0,010402552
0,009254975;0,024051354;0,010402061
0,009254975;0,024051354;0,010402041
0,009254975;0,024051354;0,010401199
0,009254975;0,024051354;0,010401171
0,009254975;0,024051354;0,010401002
0,009254975;0,024051354;0,010400333
0,009254975;0,024051354;0,010399447
0,009254975;0,024051354;0,010399131
0,009254975;0,024051354;0,010398656
0,009254975;0,024051354;0,010398405
0,009254975;0,024051354;0,01039833
0,009254975;0,024051354;0,010397816
0,009254975;0,024051354;0,010397677
0,009254975;0,024051354;0,010397384
0,009254975;0,024051354;0,010397276
0,009254975;0,024051354;0,010397214
0,009254975;0,024051354;0,010396438
0,009254975;0,024051354;0,010395706
0,009254975;0,024051354;0,010394584
0,009254975;0,024051354;0,010394204
0,009254975;0,024051354;0,010393154
0,009254975;0,024051354;0,01039307
0,009254975;0,024051354;0,010392749
0,009254975;0,024051354;0,010391805
0,009254975;0,024051354;0,010391189
0,009254975;0,024051354;0,010390184
0,009254975;0,024051354;0,010390181
0,009254975;0,023973581;0,010390059
0,009254975;0,023973581;0,010389972
0,009254975;0,023973581;0,010389911
0,009254975;0,023973581;0,010389726
0,009254975;0,023973581;0,01038913
0,009254975;0,023973581;0,010388715
0,009254975;0,023973581;0,010388335
0,009254975;0,023973581;0,010388196
0,009254975;0,023973581;0,010388156
0,009254975;0,023973581;0,010387873
0,009254975;0,023973581;0,010387521
0,009254975;0,023973581;0,010387
0,009254975;0,023973581;0,010386774
0,009254975;0,023973581;0,010386747
0,009254975;0,023973581;0,010386725
0,009254975;0,023973581;0,010386214
0,009254975;0,023973581;0,01038602
0,009254975;0,023973581;0,010384648
0,009254975;0,023973581;0,010384322
0,009254975;0,023973581;0,01038424
0,009254975;0,023973581;0,010382481
0,009254975;0,023973581;0,010382202
0,009254975;0,023973581;0,010381989
0,009254975;0,023973581;0,010381278
0,009254975;0,023973581;0,010380649
0,009254975;0,023973581;0,010380419
0,009254975;0,023973581;0,010380157
0,009254975;0,023973581;0,010379321
0,009254975;0,023973581;0,010379262
0,009254975;0,023973581;0,010379129
0,009254975;0,023973581;0,010379097
0,009254975;0,023973581;0,010378692
0,009254975;0,023973581;0,010378646
0,009254975;0,023973581;0,010378506
0,009254975;0,023973581;0,010378393
0,009254975;0,023973581;0,01037824
0,009254975;0,023973581;0,010378096
0,009254975;0,023973581;0,010377689
0,009254975;0,023973581;0,010377136
0,009254975;0,023973581;0,010377135
0,009254975;0,023973581;0,010376911
0,009254975;0,023973581;0,010376676
0,009254975;0,023973581;0,010376591
0,009254975;0,023973581;0,010376294
0,009254975;0,023973581;0,010375925
0,009254975;0,023973581;0,010375846
0,009254975;0,023973581;0,010375667
0,009254975;0,023973581;0,01037541
0,009254975;0,023973581;0,010375342
0,009254975;0,023973581;0,010375049
0,009254975;0,023973581;0,010374499
0,009254975;0,023973581;0,010374236
0,009254975;0,023973581;0,010374131
0,009254975;0,023973581;0,01037365
0,009254975;0,023973581;0,010373192
0,009254975;0,023973581;0,010372444
0,009254975;0,023973581;0,010372234
0,009254975;0,023973581;0,010372204
0,009254975;0,023973581;0,010371727
0,009254975;0,023973581;0,010370129
0,009254975;0,023973581;0,010369823
0,009254975;0,023973581;0,010369346
0,009254975;0,023973581;0,010368112
0,009254975;0,023973581;0,010367663
0,009254975;0,023973581;0,010367025
0,009254975;0,023973581;0,010366833
0,009254975;0,023973581;0,010366113
0,009254975;0,023973581;0,010365708
0,009254975;0,023973581;0,010365348
0,009254975;0,023973581;0,010365029
0,009254975;0,023973581;0,010364538
0,009254975;0,023973581;0,010364408
0,009254975;0,023973581;0,010363404
0,009254975;0,023973581;0,01036291
0,009254975;0,023973581;0,010362655
0,009254975;0,023973581;0,010362574
0,009254975;0,023973581;0,010361911
0,009254975;0,023973581;0,010361881
0,009254975;0,023973581;0,010361493
0,009254975;0,023973581;0,010361226
0,009254975;0,023973581;0,010361193
0,009254975;0,023973581;0,010360603
0,009254975;0,023973581;0,010360468
0,009254975;0,023973581;0,010360248
0,009254975;0,023973581;0,01036022
0,009254975;0,023973581;0,010359839
0,009254975;0,023973581;0,010359215
0,009254975;0,023973581;0,010359191
0,009254975;0,023973581;0,010358243
0,009254975;0,023973581;0,010358082
0,009254975;0,023973581;0,010357755
0,009254975;0,023973581;0,010356438
0,009254975;0,023973581;0,010355816
0,009254975;0,023973581;0,010355708
0,009254975;0,023973581;0,010354901
0,009254975;0,023973581;0,010354881
0,009254975;0,023973581;0,010354511
0,009254975;0,023973581;0,010354078
0,009254975;0,023973581;0,010353993
0,009254975;0,023973581;0,010353911
0,009254975;0,023973581;0,010353361
0,009254975;0,023973581;0,01035301
0,009254975;0,023973581;0,010352714
0,009254975;0,023973581;0,010352682
0,009254975;0,023973581;0,010352657
0,009254975;0,023973581;0,010352431
0,009254975;0,023973581;0,010352305
0,009254975;0,023973581;0,010352239
0,009254975;0,023973581;0,010352231
0,009254975;0,023973581;0,010352218
0,009254975;0,023973581;0,010351451
0,009254975;0,023973581;0,010351327
0,009254975;0,023973581;0,01035012
0,009254975;0,023973581;0,010350075
0,009254975;0,023973581;0,010349718
0,009254975;0,023973581;0,010349666
0,009254975;0,023973581;0,010349104
0,009254975;0,023973581;0,010348759
0,009254975;0,023973581;0,010348682
0,009254975;0,023973581;0,010348567
0,009254975;0,023973581;0,010348473
0,009254975;0,023973581;0,010348052
0,009254975;0,023973581;0,010347799
0,009254975;0,023973581;0,010346675
0,009254975;0,023973581;0,010346591
0,009254975;0,023973581;0,010346587
0,009254975;0,023973581;0,01034642
0,009254975;0,023973581;0,010346297
0,009254975;0,023973581;0,010346064
0,009254975;0,023973581;0,010345633
0,009254975;0,023973581;0,010345504
0,009254975;0,023973581;0,010345319
0,009254975;0,023973581;0,010344811
0,009254975;0,023973581;0,010344533
0,009254975;0,023973581;0,010344532
0,009254975;0,023973581;0,010344528
0,009254975;0,023973581;0,010344047
0,009254975;0,023973581;0,010343858
0,009254975;0,023973581;0,010343746
0,009254975;0,023973581;0,010343717
0,009254975;0,023973581;0,010343492
0,009254975;0,023973581;0,010343339
0,009254975;0,023973581;0,010343326
0,009254975;0,023973581;0,01034287
0,009254975;0,023973581;0,010342535
0,009254975;0,023973581;0,010342431
0,009254975;0,023973581;0,010342336
0,009254975;0,023973581;0,010342172
0,009254975;0,023973581;0,010342045
0,009254975;0,023973581;0,01034199
0,009254975;0,023973581;0,010341959
0,009254975;0,023973581;0,010341004
0,009254975;0,023973581;0,010340809
0,009254975;0,023973581;0,010339141
0,009254975;0,023973581;0,010339117
0,009254975;0,023973581;0,010339114
0,009254975;0,023973581;0,010338858
0,009254975;0,023973581;0,010338767
0,009254975;0,023973581;0,010337981
0,009254975;0,023973581;0,010337326
0,009254975;0,023973581;0,010336413
0,009254975;0,023973581;0,010336087
0,009254975;0,023973581;0,010334999
0,009254975;0,023973581;0,010334908
0,009254975;0,023973581;0,010334593
0,009254975;0,023973581;0,010334361
0,009254975;0,023973581;0,010333533
0,009254975;0,023973581;0,010333262
0,009254975;0,023973581;0,010333116
0,009254975;0,023973581;0,010332181
0,009254975;0,023973581;0,010331837
0,009254975;0,023973581;0,010331578
0,009254975;0,023973581;0,01033077
0,009254975;0,023973581;0,010330105
0,009254975;0,023973581;0,010329312
0,009254975;0,023973581;0,010328922
0,009254975;0,023973581;0,010327483
0,009254975;0,023973581;0,010327228
0,009254975;0,023973581;0,01032651
0,009254975;0,023973581;0,010326084
0,009254975;0,023973581;0,010325955
0,009254975;0,023973581;0,010324891
0,009254975;0,023973581;0,010324733
0,009254975;0,023973581;0,010324521
0,009254975;0,023973581;0,010324172
0,009254975;0,023973581;0,010324005
0,009254975;0,023973581;0,010323846
0,009254975;0,023973581;0,010323652
0,009254975;0,023973581;0,010323529
0,009254975;0,023973581;0,010323162
0,009254975;0,023973581;0,010322976
0,009254975;0,023973581;0,010322733
0,009057829;0,023973581;0,010322576
0,009057829;0,023973581;0,010322551
0,009057829;0,023973581;0,010322068
